clustername	contigname
174	Ssample_0CNODE_4789_length_2555_cov_2.660000
174	Ssample_0CNODE_3238_length_3595_cov_2.710452
174	Ssample_0CNODE_5500_length_2246_cov_2.428115
174	Ssample_0CNODE_6010_length_2072_cov_2.260783
174	Ssample_0CNODE_4270_length_2812_cov_2.928908
174	Ssample_0CNODE_4846_length_2529_cov_2.572757
174	Ssample_0CNODE_4586_length_2642_cov_2.056436
174	Ssample_0CNODE_5379_length_2290_cov_2.550336
174	Ssample_0CNODE_4843_length_2530_cov_2.187879
174	Ssample_0CNODE_3407_length_3442_cov_2.243874
174	Ssample_0CNODE_5151_length_2388_cov_2.483926
174	Ssample_0CNODE_4451_length_2709_cov_2.747928
174	Ssample_0CNODE_3483_length_3379_cov_2.915162
174	Ssample_0CNODE_3881_length_3058_cov_2.942058
174	Ssample_0CNODE_5122_length_2402_cov_1.919472
174	Ssample_0CNODE_4282_length_2804_cov_2.384503
174	Ssample_0CNODE_4612_length_2630_cov_2.471845
174	Ssample_0CNODE_5234_length_2354_cov_2.448021
174	Ssample_0CNODE_6184_length_2021_cov_2.896236
174	Ssample_0CNODE_3409_length_3440_cov_2.273264
174	Ssample_0CNODE_4659_length_2605_cov_2.607843
174	Ssample_0CNODE_6083_length_2051_cov_3.664830
174	Ssample_0CNODE_4886_length_2514_cov_3.167954
174	Ssample_0CNODE_4628_length_2622_cov_2.479548
174	Ssample_0CNODE_4949_length_2480_cov_3.055670
174	Ssample_0CNODE_5351_length_2304_cov_2.365496
174	Ssample_0CNODE_6199_length_2016_cov_2.325344
174	Ssample_0CNODE_5388_length_2287_cov_2.000448
174	Ssample_0CNODE_3125_length_3711_cov_2.416575
174	Ssample_0CNODE_5446_length_2266_cov_2.535052
174	Ssample_0CNODE_3345_length_3503_cov_2.011311
174	Ssample_0CNODE_3072_length_3771_cov_2.453983
174	Ssample_0CNODE_2363_length_4693_cov_2.416990
174	Ssample_0CNODE_5819_length_2138_cov_2.554009
174	Ssample_0CNODE_1732_length_5981_cov_2.837496
174	Ssample_0CNODE_4163_length_2877_cov_2.760454
174	Ssample_0CNODE_3595_length_3270_cov_2.570762
174	Ssample_0CNODE_3261_length_3575_cov_2.644886
174	Ssample_0CNODE_5781_length_2151_cov_3.172710
174	Ssample_0CNODE_6206_length_2014_cov_2.521695
174	Ssample_0CNODE_2272_length_4825_cov_2.369392
174	Ssample_0CNODE_5801_length_2146_cov_1.908178
174	Ssample_0CNODE_2331_length_4750_cov_2.630458
174	Ssample_0CNODE_3049_length_3802_cov_2.281825
174	Ssample_0CNODE_3791_length_3114_cov_2.515528
174	Ssample_0CNODE_4426_length_2723_cov_2.243253
174	Ssample_0CNODE_4670_length_2602_cov_2.834707
174	Ssample_0CNODE_6107_length_2043_cov_1.815895
174	Ssample_0CNODE_5472_length_2256_cov_2.244434
174	Ssample_0CNODE_5531_length_2235_cov_2.745413
174	Ssample_0CNODE_5652_length_2194_cov_2.487144
174	Ssample_0CNODE_6006_length_2073_cov_2.259663
174	Ssample_0CNODE_6052_length_2062_cov_2.595914
174	Ssample_0CNODE_2245_length_4856_cov_2.414080
174	Ssample_0CNODE_2834_length_4040_cov_2.240903
174	Ssample_0CNODE_3653_length_3221_cov_2.430512
174	Ssample_0CNODE_4047_length_2945_cov_2.070934
174	Ssample_0CNODE_4132_length_2895_cov_2.776408
174	Ssample_0CNODE_5182_length_2379_cov_2.125645
174	Ssample_0CNODE_3378_length_3470_cov_2.837482
174	Ssample_0CNODE_4533_length_2665_cov_1.929119
174	Ssample_0CNODE_5216_length_2366_cov_3.535266
174	Ssample_0CNODE_5728_length_2167_cov_2.878788
174	Ssample_0CNODE_5269_length_2337_cov_2.414549
174	Ssample_0CNODE_5797_length_2147_cov_2.633843
174	Ssample_0CNODE_3659_length_3218_cov_2.779007
174	Ssample_0CNODE_4883_length_2515_cov_2.826423
174	Ssample_0CNODE_5699_length_2178_cov_2.845502
174	Ssample_0CNODE_4660_length_2605_cov_2.234510
174	Ssample_0CNODE_4995_length_2458_cov_2.609238
174	Ssample_0CNODE_5644_length_2196_cov_3.416628
174	Ssample_0CNODE_4251_length_2825_cov_3.024910
174	Ssample_0CNODE_5259_length_2341_cov_2.120297
174	Ssample_0CNODE_2269_length_4828_cov_2.388435
174	Ssample_0CNODE_6009_length_2072_cov_2.449182
174	Ssample_0CNODE_5714_length_2174_cov_2.726758
174	Ssample_0CNODE_5031_length_2440_cov_2.031447
174	Ssample_0CNODE_6153_length_2028_cov_2.744551
174	Ssample_0CNODE_6222_length_2012_cov_2.233010
174	Ssample_0CNODE_2784_length_4099_cov_2.537092
174	Ssample_0CNODE_5349_length_2305_cov_1.676889
174	Ssample_0CNODE_5179_length_2380_cov_2.206452
174	Ssample_0CNODE_6136_length_2034_cov_2.016170
174	Ssample_0CNODE_5475_length_2255_cov_2.590909
174	Ssample_0CNODE_3851_length_3076_cov_2.515723
174	Ssample_5CNODE_5424_length_2739_cov_1.769747
174	Ssample_0CNODE_4672_length_2602_cov_2.424421
174	Ssample_0CNODE_3033_length_3818_cov_2.428647
174	Ssample_0CNODE_2719_length_4174_cov_2.859917
174	Ssample_0CNODE_3219_length_3608_cov_2.887701
174	Ssample_0CNODE_6078_length_2054_cov_2.233617
174	Ssample_0CNODE_4667_length_2603_cov_2.460754
174	Ssample_0CNODE_5460_length_2260_cov_1.981859
174	Ssample_0CNODE_6059_length_2060_cov_2.558603
174	Ssample_0CNODE_4580_length_2644_cov_2.348397
174	Ssample_0CNODE_5506_length_2244_cov_3.037917
174	Ssample_0CNODE_3977_length_2993_cov_2.780803
174	Ssample_0CNODE_6015_length_2071_cov_2.450397
174	Ssample_0CNODE_4979_length_2470_cov_2.635611
174	Ssample_0CNODE_5929_length_2099_cov_2.370352
174	Ssample_0CNODE_3504_length_3360_cov_2.968533
174	Ssample_0CNODE_3731_length_3161_cov_2.997424
174	Ssample_0CNODE_4763_length_2566_cov_2.648347
174	Ssample_0CNODE_5312_length_2320_cov_2.432671
174	Ssample_0CNODE_6230_length_2010_cov_2.624041
174	Ssample_0CNODE_5859_length_2124_cov_2.066216
174	Ssample_0CNODE_6057_length_2060_cov_3.269327
1006	Ssample_5CNODE_7315_length_2125_cov_3.359420
1007	Ssample_5CNODE_7317_length_2125_cov_2.937198
893	Ssample_0CNODE_5487_length_2249_cov_2310.530994
1042	Ssample_3CNODE_2153_length_2095_cov_3.781863
31	Ssample_1CNODE_81_length_39664_cov_146.897826
33	Ssample_2CNODE_1642_length_3243_cov_7.054266
33	Ssample_2CNODE_124_length_34295_cov_6.244743
33	Ssample_2CNODE_433_length_12488_cov_28.546369
33	Ssample_2CNODE_1804_length_3015_cov_28.184797
33	Ssample_2CNODE_1182_length_4206_cov_29.982173
33	Ssample_2CNODE_468_length_11881_cov_7.556909
33	Ssample_2CNODE_3185_length_2007_cov_35.510758
33	Ssample_2CNODE_286_length_17200_cov_30.577253
33	Ssample_2CNODE_332_length_15428_cov_6.610291
33	Ssample_2CNODE_1037_length_4827_cov_8.014669
33	Ssample_2CNODE_1382_length_3675_cov_7.156630
33	Ssample_2CNODE_1040_length_4818_cov_7.271678
33	Ssample_2CNODE_2870_length_2149_cov_1.913085
33	Ssample_2CNODE_2824_length_2175_cov_2.106132
33	Ssample_2CNODE_709_length_7585_cov_6.666003
33	Ssample_2CNODE_1170_length_4262_cov_6.343951
33	Ssample_2CNODE_396_length_13411_cov_7.184561
33	Ssample_2CNODE_580_length_9307_cov_31.361327
33	Ssample_2CNODE_1441_length_3559_cov_34.420947
33	Ssample_2CNODE_1835_length_2961_cov_5.389539
33	Ssample_2CNODE_221_length_20990_cov_29.096871
33	Ssample_2CNODE_208_length_21857_cov_7.396110
433	Ssample_3CNODE_2084_length_2144_cov_2.546673
433	Ssample_3CNODE_1910_length_2269_cov_2.531617
433	Ssample_3CNODE_2097_length_2138_cov_2.006721
433	Ssample_3CNODE_1072_length_3221_cov_2.640556
433	Ssample_3CNODE_1793_length_2378_cov_3.353422
433	Ssample_3CNODE_2070_length_2150_cov_2.040573
433	Ssample_3CNODE_1109_length_3168_cov_2.746547
433	Ssample_3CNODE_1860_length_2327_cov_2.508803
433	Ssample_3CNODE_2306_length_2006_cov_2.142491
433	Ssample_3CNODE_1837_length_2342_cov_2.409270
433	Ssample_3CNODE_1727_length_2422_cov_2.608787
433	Ssample_3CNODE_1976_length_2226_cov_2.147858
433	Ssample_3CNODE_1176_length_3050_cov_2.093489
433	Ssample_3CNODE_1067_length_3231_cov_2.123741
433	Ssample_3CNODE_1675_length_2473_cov_2.514475
911	Ssample_0CNODE_5565_length_2220_cov_4.656813
949	Ssample_5CNODE_7107_length_2178_cov_2.058408
965	Ssample_1CNODE_2535_length_2164_cov_2.162162
1142	Ssample_2CNODE_3179_length_2009_cov_2.203173
230	Ssample_3CNODE_1906_length_2274_cov_3.767463
230	Ssample_2CNODE_1894_length_2888_cov_3.857042
230	Ssample_3CNODE_1304_length_2858_cov_3.389226
230	Ssample_2CNODE_3175_length_2011_cov_4.299591
230	Ssample_3CNODE_2136_length_2109_cov_2.960078
230	Ssample_3CNODE_521_length_4793_cov_3.508864
230	Ssample_3CNODE_1004_length_3336_cov_3.127095
230	Ssample_3CNODE_1160_length_3081_cov_2.825512
230	Ssample_2CNODE_2925_length_2134_cov_3.803271
230	Ssample_3CNODE_1956_length_2237_cov_3.308891
230	Ssample_2CNODE_2224_length_2567_cov_4.210589
230	Ssample_2CNODE_1251_length_3995_cov_5.466244
95	Ssample_1CNODE_1658_length_3190_cov_7081.401914
95	Ssample_1CNODE_1578_length_3358_cov_23511.075386
95	Ssample_1CNODE_804_length_7005_cov_2529.835252
95	Ssample_1CNODE_1576_length_3362_cov_3876.058059
95	Ssample_1CNODE_1094_length_4935_cov_1272.960041
95	Ssample_1CNODE_658_length_8478_cov_3402.205153
95	Ssample_1CNODE_771_length_7316_cov_5915.207685
95	Ssample_2CNODE_2978_length_2110_cov_325.307056
95	Ssample_1CNODE_1176_length_4573_cov_43019.108676
645	Ssample_0CNODE_4571_length_2647_cov_4.864198
511	Ssample_4CNODE_794_length_2261_cov_2.196283
511	Ssample_4CNODE_767_length_2384_cov_2.039502
511	Ssample_4CNODE_769_length_2378_cov_2.126560
511	Ssample_4CNODE_824_length_2094_cov_2.282982
511	Ssample_4CNODE_739_length_2539_cov_1.912238
511	Ssample_4CNODE_773_length_2331_cov_2.170475
511	Ssample_4CNODE_801_length_2232_cov_1.920073
511	Ssample_4CNODE_713_length_2732_cov_1.845349
511	Ssample_4CNODE_829_length_2072_cov_2.213684
511	Ssample_4CNODE_781_length_2303_cov_1.859431
511	Ssample_4CNODE_748_length_2496_cov_2.484228
511	Ssample_4CNODE_845_length_2013_cov_2.667518
511	Ssample_4CNODE_804_length_2213_cov_1.848934
511	Ssample_4CNODE_799_length_2240_cov_2.130435
511	Ssample_4CNODE_731_length_2603_cov_2.609890
511	Ssample_4CNODE_825_length_2085_cov_2.339901
511	Ssample_4CNODE_688_length_2977_cov_2.340862
511	Ssample_4CNODE_686_length_2983_cov_2.595628
511	Ssample_4CNODE_744_length_2512_cov_1.894587
511	Ssample_4CNODE_697_length_2917_cov_2.456324
511	Ssample_4CNODE_800_length_2239_cov_2.305403
511	Ssample_4CNODE_779_length_2310_cov_2.274945
511	Ssample_4CNODE_817_length_2147_cov_2.179732
511	Ssample_4CNODE_823_length_2102_cov_2.042013
511	Ssample_4CNODE_788_length_2276_cov_1.967582
511	Ssample_4CNODE_830_length_2072_cov_2.072385
511	Ssample_4CNODE_736_length_2558_cov_2.125449
511	Ssample_4CNODE_816_length_2151_cov_1.722328
511	Ssample_4CNODE_768_length_2381_cov_2.164660
511	Ssample_4CNODE_749_length_2489_cov_2.146672
511	Ssample_4CNODE_707_length_2798_cov_1.939482
511	Ssample_4CNODE_822_length_2106_cov_2.315943
511	Ssample_4CNODE_777_length_2314_cov_2.186808
451	Ssample_2CNODE_1682_length_3184_cov_1.669863
419	Ssample_0CNODE_3561_length_3301_cov_7.559766
970	Ssample_0CNODE_5760_length_2156_cov_4.024274
996	Ssample_6CNODE_1634_length_2131_cov_1.967726
752	Ssample_0CNODE_4978_length_2470_cov_2.832298
669	Ssample_1CNODE_2049_length_2601_cov_3.097015
771	Ssample_2CNODE_2367_length_2434_cov_2.076503
138	Ssample_0CNODE_264_length_42740_cov_8.061474
138	Ssample_0CNODE_5418_length_2276_cov_6.915353
138	Ssample_0CNODE_5856_length_2124_cov_8.388110
138	Ssample_0CNODE_596_length_15553_cov_8.538134
138	Ssample_0CNODE_282_length_37978_cov_8.467895
138	Ssample_0CNODE_300_length_35198_cov_8.025866
138	Ssample_0CNODE_4153_length_2883_cov_7.305516
138	Ssample_0CNODE_5517_length_2240_cov_7.352403
138	Ssample_0CNODE_279_length_38576_cov_8.286519
138	Ssample_0CNODE_206_length_52407_cov_8.006418
138	Ssample_0CNODE_1060_length_9345_cov_7.696771
138	Ssample_0CNODE_2614_length_4318_cov_8.950973
138	Ssample_0CNODE_2598_length_4335_cov_5.844393
138	Ssample_0CNODE_4743_length_2573_cov_7.577840
138	Ssample_0CNODE_1076_length_9161_cov_8.809356
138	Ssample_0CNODE_3051_length_3798_cov_8.005610
138	Ssample_0CNODE_3278_length_3562_cov_4.918449
138	Ssample_0CNODE_2458_length_4514_cov_8.913209
138	Ssample_0CNODE_2569_length_4370_cov_9.272306
138	Ssample_0CNODE_1396_length_7217_cov_7.460207
138	Ssample_0CNODE_2278_length_4822_cov_8.966855
138	Ssample_0CNODE_3397_length_3447_cov_7.923054
138	Ssample_0CNODE_5214_length_2366_cov_6.801385
138	Ssample_0CNODE_3695_length_3187_cov_10.899745
138	Ssample_0CNODE_3170_length_3654_cov_7.548486
138	Ssample_0CNODE_1576_length_6518_cov_8.314250
138	Ssample_0CNODE_714_length_13175_cov_7.550991
138	Ssample_0CNODE_4223_length_2836_cov_4.654081
138	Ssample_0CNODE_6188_length_2019_cov_7.889511
138	Ssample_0CNODE_527_length_18000_cov_9.423126
138	Ssample_0CNODE_1526_length_6703_cov_8.338598
138	Ssample_0CNODE_1644_length_6257_cov_7.350048
138	Ssample_0CNODE_1062_length_9320_cov_9.272747
138	Ssample_0CNODE_503_length_19098_cov_8.269180
138	Ssample_0CNODE_1225_length_8198_cov_8.222891
138	Ssample_0CNODE_1706_length_6051_cov_8.366244
138	Ssample_0CNODE_994_length_9935_cov_8.088360
138	Ssample_0CNODE_5065_length_2422_cov_8.139417
138	Ssample_0CNODE_6257_length_2003_cov_9.083676
138	Ssample_0CNODE_4265_length_2817_cov_7.761405
138	Ssample_0CNODE_594_length_15613_cov_8.336097
836	Ssample_1CNODE_2321_length_2333_cov_3.961370
829	Ssample_3CNODE_1823_length_2352_cov_3.267305
1011	Ssample_2CNODE_2954_length_2123_cov_2.619923
537	Ssample_7CNODE_1014_length_2900_cov_7.169069
840	Ssample_5CNODE_6558_length_2331_cov_5.184534
4	Ssample_7CNODE_939_length_3234_cov_4.201007
4	Ssample_7CNODE_529_length_6973_cov_4.356606
4	Ssample_2CNODE_1681_length_3184_cov_2.321189
4	Ssample_7CNODE_1349_length_2141_cov_3.865292
4	Ssample_7CNODE_412_length_9363_cov_4.033305
4	Ssample_8CNODE_1023_length_5531_cov_19.662345
4	Ssample_2CNODE_3039_length_2083_cov_1.863905
4	Ssample_7CNODE_1269_length_2285_cov_4.991480
4	Ssample_7CNODE_961_length_3123_cov_3.260104
4	Ssample_2CNODE_1318_length_3829_cov_2.619502
4	Ssample_7CNODE_981_length_3037_cov_2.968142
4	Ssample_7CNODE_482_length_7855_cov_4.198718
4	Ssample_2CNODE_1340_length_3772_cov_2.606403
4	Ssample_7CNODE_520_length_7155_cov_5.307324
4	Ssample_2CNODE_2702_length_2229_cov_1.868445
4	Ssample_7CNODE_1093_length_2692_cov_4.967766
4	Ssample_2CNODE_2454_length_2376_cov_1.984059
4	Ssample_7CNODE_220_length_17424_cov_4.002936
4	Ssample_7CNODE_212_length_18145_cov_4.378441
4	Ssample_7CNODE_440_length_8655_cov_4.244884
4	Ssample_7CNODE_490_length_7743_cov_4.396202
4	Ssample_2CNODE_2695_length_2233_cov_2.467860
4	Ssample_7CNODE_622_length_5689_cov_4.694001
4	Ssample_2CNODE_2214_length_2577_cov_2.229976
4	Ssample_7CNODE_1277_length_2273_cov_4.101894
4	Ssample_2CNODE_1737_length_3095_cov_2.415132
4	Ssample_7CNODE_931_length_3281_cov_5.362368
4	Ssample_2CNODE_2407_length_2407_cov_2.138605
4	Ssample_2CNODE_1394_length_3652_cov_2.948846
4	Ssample_7CNODE_1236_length_2348_cov_4.100305
4	Ssample_7CNODE_1302_length_2228_cov_2.360792
4	Ssample_7CNODE_1110_length_2649_cov_3.169622
4	Ssample_8CNODE_403_length_14423_cov_19.284034
4	Ssample_2CNODE_2986_length_2105_cov_3.104390
4	Ssample_7CNODE_601_length_5918_cov_4.878902
4	Ssample_7CNODE_493_length_7704_cov_3.670022
4	Ssample_2CNODE_3145_length_2024_cov_2.299137
4	Ssample_8CNODE_1597_length_3593_cov_19.416054
4	Ssample_2CNODE_2385_length_2421_cov_1.909552
4	Ssample_2CNODE_2412_length_2403_cov_3.410988
4	Ssample_2CNODE_3090_length_2050_cov_2.349373
4	Ssample_7CNODE_360_length_10980_cov_4.505629
4	Ssample_7CNODE_308_length_13181_cov_4.516608
4	Ssample_7CNODE_544_length_6792_cov_4.772451
4	Ssample_7CNODE_1163_length_2498_cov_4.182153
4	Ssample_7CNODE_793_length_4076_cov_2.693360
4	Ssample_2CNODE_2615_length_2276_cov_2.799640
4	Ssample_7CNODE_785_length_4138_cov_3.677443
4	Ssample_2CNODE_1849_length_2942_cov_1.949428
4	Ssample_2CNODE_2283_length_2511_cov_2.514251
4	Ssample_2CNODE_2565_length_2306_cov_3.074189
4	Ssample_8CNODE_1215_length_4654_cov_16.787997
4	Ssample_7CNODE_318_length_12677_cov_3.907859
4	Ssample_2CNODE_2749_length_2209_cov_2.177344
4	Ssample_7CNODE_1347_length_2149_cov_2.313754
4	Ssample_7CNODE_1173_length_2469_cov_3.115576
4	Ssample_2CNODE_2965_length_2116_cov_2.231926
4	Ssample_7CNODE_1220_length_2385_cov_2.939056
4	Ssample_8CNODE_9_length_123047_cov_19.391676
4	Ssample_7CNODE_635_length_5546_cov_4.769259
4	Ssample_2CNODE_2405_length_2410_cov_2.601699
4	Ssample_8CNODE_2154_length_2735_cov_3.894030
4	Ssample_2CNODE_2593_length_2288_cov_2.251232
4	Ssample_2CNODE_2769_length_2199_cov_1.968750
4	Ssample_7CNODE_320_length_12644_cov_4.065454
4	Ssample_8CNODE_2681_length_2247_cov_16.881843
4	Ssample_7CNODE_938_length_3239_cov_3.349874
4	Ssample_7CNODE_843_length_3749_cov_4.118841
4	Ssample_2CNODE_2873_length_2147_cov_2.522467
4	Ssample_2CNODE_3186_length_2007_cov_2.909324
4	Ssample_2CNODE_2319_length_2483_cov_2.711697
4	Ssample_2CNODE_2537_length_2323_cov_2.452381
4	Ssample_7CNODE_631_length_5599_cov_3.824495
4	Ssample_8CNODE_1324_length_4273_cov_3.094595
4	Ssample_7CNODE_397_length_9816_cov_4.750026
4	Ssample_8CNODE_2542_length_2352_cov_20.832390
4	Ssample_2CNODE_2765_length_2201_cov_2.242311
4	Ssample_7CNODE_1153_length_2518_cov_4.358100
4	Ssample_7CNODE_795_length_4061_cov_3.106840
4	Ssample_2CNODE_2794_length_2188_cov_2.830286
4	Ssample_7CNODE_528_length_7002_cov_4.123507
4	Ssample_7CNODE_531_length_6930_cov_3.465018
4	Ssample_7CNODE_634_length_5560_cov_4.231608
4	Ssample_7CNODE_560_length_6616_cov_4.330742
4	Ssample_8CNODE_1490_length_3838_cov_3.974888
4	Ssample_2CNODE_2480_length_2359_cov_2.828125
4	Ssample_2CNODE_1972_length_2805_cov_2.264364
4	Ssample_2CNODE_1904_length_2884_cov_2.055850
4	Ssample_7CNODE_745_length_4375_cov_4.179630
4	Ssample_7CNODE_1010_length_2916_cov_3.984271
4	Ssample_2CNODE_1718_length_3125_cov_2.249186
4	Ssample_1CNODE_1995_length_2670_cov_2.034417
4	Ssample_7CNODE_288_length_13775_cov_4.593659
4	Ssample_7CNODE_1263_length_2294_cov_4.290755
4	Ssample_2CNODE_1043_length_4790_cov_2.667371
4	Ssample_7CNODE_1214_length_2397_cov_3.462852
4	Ssample_7CNODE_861_length_3672_cov_3.799281
4	Ssample_2CNODE_1451_length_3545_cov_2.415473
4	Ssample_7CNODE_921_length_3312_cov_3.487872
4	Ssample_7CNODE_983_length_3033_cov_3.669913
4	Ssample_2CNODE_1502_length_3454_cov_2.426596
4	Ssample_7CNODE_769_length_4197_cov_2.431193
4	Ssample_7CNODE_1040_length_2816_cov_3.710612
4	Ssample_8CNODE_1598_length_3592_cov_19.727453
4	Ssample_7CNODE_1354_length_2131_cov_3.610308
4	Ssample_2CNODE_2291_length_2506_cov_1.943696
4	Ssample_2CNODE_2206_length_2580_cov_2.455446
4	Ssample_7CNODE_812_length_3962_cov_4.285385
4	Ssample_8CNODE_885_length_6332_cov_18.386490
4	Ssample_7CNODE_676_length_5030_cov_3.664322
4	Ssample_2CNODE_2980_length_2109_cov_2.388510
4	Ssample_1CNODE_1715_length_3105_cov_1.931148
4	Ssample_7CNODE_792_length_4076_cov_4.925640
4	Ssample_2CNODE_3199_length_2005_cov_2.349744
4	Ssample_7CNODE_506_length_7539_cov_3.939337
4	Ssample_7CNODE_742_length_4393_cov_4.158137
4	Ssample_7CNODE_459_length_8262_cov_4.531010
4	Ssample_7CNODE_956_length_3144_cov_4.160893
4	Ssample_2CNODE_2957_length_2121_cov_2.129719
4	Ssample_7CNODE_1222_length_2379_cov_4.455680
4	Ssample_8CNODE_1713_length_3375_cov_18.032831
4	Ssample_7CNODE_1166_length_2488_cov_3.338677
4	Ssample_7CNODE_591_length_6097_cov_3.953658
4	Ssample_7CNODE_1329_length_2180_cov_4.959059
4	Ssample_2CNODE_2859_length_2154_cov_2.507384
4	Ssample_7CNODE_1374_length_2104_cov_2.735481
4	Ssample_2CNODE_2685_length_2238_cov_2.802565
775	Ssample_5CNODE_6245_length_2432_cov_1.998317
842	Ssample_5CNODE_6562_length_2330_cov_3.340659
998	Ssample_8CNODE_2859_length_2129_cov_3.710222
110	Ssample_0CNODE_1345_length_7436_cov_3.204850
481	Ssample_5CNODE_7275_length_2134_cov_3.381433
481	Ssample_5CNODE_4696_length_3080_cov_3.046281
481	Ssample_5CNODE_5196_length_2846_cov_2.791114
1114	Ssample_5CNODE_7700_length_2033_cov_2.497472
1	Ssample_0CNODE_935_length_10377_cov_48.658593
1	Ssample_0CNODE_107_length_102302_cov_18.438996
1	Ssample_0CNODE_1114_length_8923_cov_17.639152
1	Ssample_0CNODE_192_length_57667_cov_49.459470
1	Ssample_0CNODE_247_length_45350_cov_54.788211
1	Ssample_0CNODE_1551_length_6615_cov_49.357317
1	Ssample_0CNODE_2498_length_4463_cov_102.582577
1	Ssample_0CNODE_21_length_278015_cov_7.481670
1	Ssample_0CNODE_4676_length_2600_cov_8.397642
1	Ssample_0CNODE_63_length_158284_cov_18.264945
1	Ssample_8CNODE_2903_length_2106_cov_2.362262
1	Ssample_0CNODE_1400_length_7192_cov_50.738265
1	Ssample_2CNODE_1989_length_2783_cov_2.507331
1	Ssample_0CNODE_3324_length_3520_cov_20.713709
1	Ssample_0CNODE_421_length_23331_cov_51.057785
1	Ssample_0CNODE_67_length_143983_cov_18.720985
1	Ssample_0CNODE_3330_length_3518_cov_17.306959
1	Ssample_0CNODE_506_length_18939_cov_18.687407
1	Ssample_0CNODE_185_length_61768_cov_7.689855
1	Ssample_0CNODE_224_length_49651_cov_18.419812
1	Ssample_0CNODE_5307_length_2321_cov_38.248014
1	Ssample_0CNODE_93_length_115669_cov_18.124033
1	Ssample_0CNODE_638_length_14605_cov_18.267148
1	Ssample_0CNODE_74_length_136078_cov_50.574197
1	Ssample_0CNODE_286_length_37422_cov_18.491155
1	Ssample_0CNODE_309_length_34406_cov_21.809321
1	Ssample_8CNODE_1880_length_3105_cov_2.211475
1	Ssample_0CNODE_879_length_10897_cov_18.378528
1	Ssample_0CNODE_272_length_40910_cov_18.222103
1	Ssample_8CNODE_1854_length_3143_cov_2.984132
1	Ssample_8CNODE_2689_length_2240_cov_1.956522
1	Ssample_8CNODE_2964_length_2069_cov_2.877358
1	Ssample_0CNODE_798_length_11793_cov_49.269552
1063	Ssample_6CNODE_1702_length_2074_cov_6.932640
304	Ssample_5CNODE_3450_length_3925_cov_4.424031
543	Ssample_6CNODE_1438_length_2417_cov_307.785775
543	Ssample_7CNODE_1184_length_2451_cov_196.472037
543	Ssample_5CNODE_6220_length_2439_cov_112.874161
543	Ssample_2CNODE_2070_length_2701_cov_217.078231
543	Ssample_6CNODE_1186_length_2885_cov_316.722261
543	Ssample_8CNODE_2388_length_2501_cov_89.738348
543	Ssample_5CNODE_6630_length_2313_cov_68.853853
543	Ssample_2CNODE_2901_length_2140_cov_92.040288
543	Ssample_1CNODE_2666_length_2055_cov_397.291000
543	Ssample_8CNODE_2373_length_2514_cov_146.181781
